ID,Status,Title,Label,Security-Label,Url,PatchUrl
25058,closed,bpo-43650: Fix MemoryError on zip.read in shutil._unpack_zipfile for large files,"type-bug,:robot: automerge", ,https://api.github.com/repos/python/cpython/issues/25058,https://github.com/python/cpython/pull/25058.patch
25057,closed,bpo-43433: Preserve query and fragment in the URL of the server in ServerProxy.,type-bug, ,https://api.github.com/repos/python/cpython/issues/25057,https://github.com/python/cpython/pull/25057.patch
87815,closed,time.strftime('%z') doesn't return UTC offset in the form ±HHMM,"type-bug,OS-windows,stdlib,3.8", ,https://api.github.com/repos/python/cpython/issues/87815, 
87812,closed,ForwardRef name conflict during evaluation,"type-bug,stdlib,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87812, 
87811,closed,xmlrpc.client.ServerProxy silently drops query string from URI,"type-bug,stdlib,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87811, 
87809,closed,importlib.readers.MultiplexedPath.name is not a property,"type-bug,stdlib,3.11,3.10", ,https://api.github.com/repos/python/cpython/issues/87809, 
87805,closed,Do not raise AttributeError on instance attribute update/deletion if data descriptor with missing __set__/__delete__ method found on its type,"type-bug,interpreter-core,3.10", ,https://api.github.com/repos/python/cpython/issues/87805, 
87797,closed,Update to OpenSSL 1.1.1k,"type-security,OS-windows,OS-mac,3.10,3.9,3.8,expert-SSL",security,https://api.github.com/repos/python/cpython/issues/87797, 
87795,closed,"fix _PyRun_SimpleFileObject create __main__ module and cache. Call this function multiple times, the attributes stored in the module dict will affect eachother.","type-bug,3.10,expert-C-API", ,https://api.github.com/repos/python/cpython/issues/87795, 
87791,closed,CSV has_headers heuristic could be improved,"type-bug,stdlib,3.11,3.10", ,https://api.github.com/repos/python/cpython/issues/87791, 
87786,closed,os.path.join does not use os.sep as documentation claims,"type-bug,docs,easy,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/87786, 
87784,closed,random.shuffle loses most of the elements,"type-bug,stdlib,3.9", ,https://api.github.com/repos/python/cpython/issues/87784, 
87776,closed,Ctrl C makes interpreter exit,"type-bug,stdlib,3.9", ,https://api.github.com/repos/python/cpython/issues/87776, 
87775,closed,ast.unparse-ing a FunctionType gives ambiguous result,"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/87775, 
87773,closed,urllib's request.pathname2url not compatible with extended-length Windows file paths,"type-bug,OS-windows,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/87773, 
87758,closed,test_importlib: test_multiprocessing_pool_circular_import() fails with "Too many open files" error on os.pipe(),"type-bug,tests,OS-mac,3.10", ,https://api.github.com/repos/python/cpython/issues/87758, 
87755,closed,Using defaultdict as kwarg to function reuses same dictionary every function call,"type-bug,3.9", ,https://api.github.com/repos/python/cpython/issues/87755, 
87752,closed,sys.path is weird in Windows 10.,"type-bug,OS-windows,3.8", ,https://api.github.com/repos/python/cpython/issues/87752, 
87751,closed,perf_counter() returns computers uptime,"type-bug,3.10", ,https://api.github.com/repos/python/cpython/issues/87751, 
87747,closed,array assignment error,"type-bug,build,3.8", ,https://api.github.com/repos/python/cpython/issues/87747, 
87746,closed,A Question about List Slice,"type-bug,3.8", ,https://api.github.com/repos/python/cpython/issues/87746, 
87743,closed,Deadlock when using SSLContext._msg_callback and SSLContext.sni_callback,"type-bug,3.10,3.9,3.8,expert-SSL",deadlock,https://api.github.com/repos/python/cpython/issues/87743, 
87742,closed,python3.6.4 os.environ error when write chinese to file,"type-bug,interpreter-core,stdlib,expert-unicode,expert-IO", ,https://api.github.com/repos/python/cpython/issues/87742, 
24954,closed,bpo-43574: Dont overallocate list literals,"type-bug,performance,awaiting changes,stale,needs backport to 3.10",performance,https://api.github.com/repos/python/cpython/issues/24954,https://github.com/python/cpython/pull/24954.patch
24948,closed,[3.9] bpo-43517: Fix false positive in detection of circular imports (GH-24895),"type-bug,:robot: automerge", ,https://api.github.com/repos/python/cpython/issues/24948,https://github.com/python/cpython/pull/24948.patch
87731,closed,PyUnicode_KIND macro does not has specified return type,"type-bug,expert-C-API", ,https://api.github.com/repos/python/cpython/issues/87731, 
87730,closed,ftp tests in test_urllib2net should skip on unreachable network,"type-bug,tests,3.10", ,https://api.github.com/repos/python/cpython/issues/87730, 
87728,closed,test_ssl.NetworkedTests.test_timeout_connect_ex fails if network is unreachable,"type-bug,tests,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/87728, 
87721,closed,Location of SyntaxError with new parser missing (after continuation character),"type-bug,interpreter-core,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87721, 
24923,closed,bpo-43534: Make dialogs in turtle.textinput() and turtle.numinput() transitient again,type-bug, ,https://api.github.com/repos/python/cpython/issues/24923,https://github.com/python/cpython/pull/24923.patch
87711,closed,Use LOAD_GLOBAL to set __module__ in class def,type-bug, ,https://api.github.com/repos/python/cpython/issues/87711, 
87702,closed,3.9.2 --without-pymalloc --with-pydebug --with-valgrind: test failed: test_posix,"type-bug,tests,3.9", ,https://api.github.com/repos/python/cpython/issues/87702, 
87700,closed,turtle.textinput window is not transient,"type-bug,expert-tkinter,3.10,3.9,3.8", ,https://api.github.com/repos/python/cpython/issues/87700, 
87697,closed,Turtle module does not work,"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/87697, 
24899,closed,bpo-43522: Fix SSLContext.hostname_checks_common_name (GH-24899),type-bug, ,https://api.github.com/repos/python/cpython/issues/24899,https://github.com/python/cpython/pull/24899.patch
87688,closed,SSLContext.hostname_checks_common_name appears to have no effect,"type-bug,3.10,3.9,3.8,expert-SSL", ,https://api.github.com/repos/python/cpython/issues/87688, 
87685,closed,access python private variable,"type-bug,build,3.8", ,https://api.github.com/repos/python/cpython/issues/87685, 
24895,closed,bpo-43517: Fix false positive in detection of circular imports,type-bug, ,https://api.github.com/repos/python/cpython/issues/24895,https://github.com/python/cpython/pull/24895.patch
87683,closed,Fix false positives in circular import detection with from-imports,"type-bug,stdlib,3.10,3.9,deferred-blocker", ,https://api.github.com/repos/python/cpython/issues/87683, 
87681,closed,Lazy import in concurrent.futures produces partial import errors,"type-bug,stdlib,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87681, 
87678,closed,"Bug in isinstance(instance, cls) with cls being a protocol? (PEP 544)","type-bug,stdlib,3.9", ,https://api.github.com/repos/python/cpython/issues/87678, 
87673,closed,Variables in locals scope fails to be printed.,"type-bug,interpreter-core,3.9", ,https://api.github.com/repos/python/cpython/issues/87673, 
24883,closed,[3.7] bpo-43285 Make ftplib not trust the PASV response. (GH-24838) (GH-24881),"type-bug,type-security",security,https://api.github.com/repos/python/cpython/issues/24883,https://github.com/python/cpython/pull/24883.patch
24882,closed,[3.6] bpo-43285 Make ftplib not trust the PASV response. (GH-24838) (GH-24881),"type-bug,type-security",security,https://api.github.com/repos/python/cpython/issues/24882,https://github.com/python/cpython/pull/24882.patch
24881,closed,[3.8] bpo-43285 Make ftplib not trust the PASV response. (GH-24838),"type-bug,type-security",security,https://api.github.com/repos/python/cpython/issues/24881,https://github.com/python/cpython/pull/24881.patch
24880,closed,[3.9] bpo-43285 Make ftplib not trust the PASV response. (GH-24838),"type-bug,type-security,:robot: automerge",security,https://api.github.com/repos/python/cpython/issues/24880,https://github.com/python/cpython/pull/24880.patch
87663,closed,"SyntaxWarning for ""assertion is always true, perhaps remove parentheses?"" does not work with constants","type-bug,interpreter-core,3.10,3.9,3.8,3.7",,https://api.github.com/repos/python/cpython/issues/87663, 
87662,closed,macOS tkinter Save As doesn't accept keyboard shortcuts,"type-bug,OS-mac,expert-tkinter,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87662, 
87657,closed,Windows filepath bug,"type-bug,OS-windows,3.10,3.9,3.8,3.7,expert-IO", ,https://api.github.com/repos/python/cpython/issues/87657, 
87656,closed,IDLE freezes at random,type-bug, ,https://api.github.com/repos/python/cpython/issues/87656, 
87652,closed,Python 3.9 installer not updating ARP table,"type-bug,OS-windows,expert-installation,3.9", ,https://api.github.com/repos/python/cpython/issues/87652, 
24838,closed,bpo-43285 Make ftplib not trust the PASV response.,"type-bug,type-security,needs backport to 3.7",security,https://api.github.com/repos/python/cpython/issues/24838,https://github.com/python/cpython/pull/24838.patch
87649,closed,Loss of content in simple (but oversize) SAX parsing,"type-bug,expert-XML,3.8,3.7", ,https://api.github.com/repos/python/cpython/issues/87649, 
87647,closed,PyEval_EvalCode() namespace issue not observed in Python 2.7.,"type-bug,3.8,expert-C-API", ,https://api.github.com/repos/python/cpython/issues/87647, 
24831,closed,[3.9] bpo-43423 Fix IndexError in subprocess _communicate function (GH-24777),"type-bug,:robot: automerge", ,https://api.github.com/repos/python/cpython/issues/24831,https://github.com/python/cpython/pull/24831.patch
24830,closed,[3.8] bpo-43423 Fix IndexError in subprocess _communicate function (GH-24777),"type-bug,:robot: automerge", ,https://api.github.com/repos/python/cpython/issues/24830,https://github.com/python/cpython/pull/24830.patch
87643,closed,from x import * behavior inconsistent between module types.,"type-bug,interpreter-core,3.9", ,https://api.github.com/repos/python/cpython/issues/87643, 
24824,closed,[3.8] bpo-43423: Fix IndexError in subprocess _communicate function (GH-24777),"type-bug,awaiting merge,:robot: automerge", ,https://api.github.com/repos/python/cpython/issues/24824,https://github.com/python/cpython/pull/24824.patch
24823,closed,[3.9] bpo-43423: Fix IndexError in subprocess _communicate function (GH-24777),"type-bug,awaiting merge,:robot: automerge", ,https://api.github.com/repos/python/cpython/issues/24823,https://github.com/python/cpython/pull/24823.patch
87640,closed,http.server.BaseHTTPRequestHandler  end_header() fails,"type-bug,stdlib,3.11,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87640, 
87638,closed,[security][subinterpreters] Add auditing hooks to subinterpreter module,"type-security,interpreter-core,3.10,3.9,3.8,expert-subinterpreters",security,https://api.github.com/repos/python/cpython/issues/87638, 
87637,closed,Fails to import bz2 on Ubuntu,"type-bug,stdlib,3.9", ,https://api.github.com/repos/python/cpython/issues/87637, 
87628,closed,canvas.bbox returns None on 'hidden' items while coords doesn't,"type-bug,expert-tkinter,3.7", ,https://api.github.com/repos/python/cpython/issues/87628, 
87627,closed,Tottime column for cprofile output does not add up,"type-bug,3.9", ,https://api.github.com/repos/python/cpython/issues/87627, 
87622,closed,Remove _xxsubinterpreters from sys.stdlib_module_names,"type-bug,stdlib,3.10", ,https://api.github.com/repos/python/cpython/issues/87622, 
87621,closed,pathlib mistakenly assumes os.getcwd() is a resolved path in Windows,"type-bug,OS-windows,stdlib,3.10,3.9,3.8,expert-pathlib", ,https://api.github.com/repos/python/cpython/issues/87621, 
87619,closed,docs: runtime_checkable example refers to changed behavior in 3.10,"type-bug,docs,3.10",hang,https://api.github.com/repos/python/cpython/issues/87619, 
87616,closed,List amnesia,type-bug, ,https://api.github.com/repos/python/cpython/issues/87616, 
87615,closed,multiprocessing.Pool - crash in subprocess causes deadlock in parent,"type-bug,stdlib,3.10,3.9,3.8,3.7",deadlock,https://api.github.com/repos/python/cpython/issues/87615, 
87614,closed,exec() ignores scope.,"type-bug,interpreter-core,3.8,3.7", ,https://api.github.com/repos/python/cpython/issues/87614, 
87609,closed,Should shelve support dict union?,"type-bug,stdlib,3.11,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87609, 
87600,closed,sqlite3.Connection(...) bypasses 'sqlite3.connect' audit hooks,"type-security,stdlib,3.10,3.9,3.8",security,https://api.github.com/repos/python/cpython/issues/87600, 
87599,closed,xmlrpc.client ignores query in URI ("?action=xmlrpc2") since python-3.9,"type-bug,expert-XML,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87599, 
24783,closed,[3.9] bpo-43332: Buffer proxy connection setup packets before sending. (GH-24780),"type-bug,performance,:robot: automerge",performance,https://api.github.com/repos/python/cpython/issues/24783,https://github.com/python/cpython/pull/24783.patch
87596,closed,Exception raised when attempting to create Enum via functional API,"type-bug,stdlib,3.10,3.9", ,https://api.github.com/repos/python/cpython/issues/87596, 
24780,closed,bpo-43332: Buffer proxy connection setup packets before sending.,"type-bug,performance",performance,https://api.github.com/repos/python/cpython/issues/24780,https://github.com/python/cpython/pull/24780.patch
87592,closed,test_importlib.test_windows emits deprecation warning over usage of distutils,"type-bug,tests,OS-windows,3.10", ,https://api.github.com/repos/python/cpython/issues/87592, 
24777,closed,bpo-43423 Fix IndexError in subprocess _communicate function,type-bug, ,https://api.github.com/repos/python/cpython/issues/24777,https://github.com/python/cpython/pull/24777.patch
